Дата;Температура, °С
02-11-2013;3.95
03-11-2013;3.92
04-11-2013;4.25
05-11-2013;4.13
06-11-2013;5.12
07-11-2013;3.43
08-11-2013;1.33
09-11-2013;2.31
10-11-2013;3.19
11-11-2013;3.00
12-11-2013;2.37
13-11-2013;1.88
14-11-2013;1.59
15-11-2013;1.09
16-11-2013;0.65
17-11-2013;1.20
18-11-2013;0.95
19-11-2013;-0.81
20-11-2013;-0.31
21-11-2013;0.01
22-11-2013;0.09
23-11-2013;-0.62
24-11-2013;-1.29
25-11-2013;-2.01
26-11-2013;-2.90
27-11-2013;-3.08
28-11-2013;-1.64
29-11-2013;-0.56
30-11-2013;-1.73
01-12-2013;-3.59
02-12-2013;-3.06
