Дата;Температура, °С
16-06-2012;19.49
17-06-2012;19.41
18-06-2012;20.40
19-06-2012;20.42
20-06-2012;20.87
21-06-2012;20.69
22-06-2012;20.06
23-06-2012;19.72
24-06-2012;18.46
25-06-2012;19.31
26-06-2012;19.92
27-06-2012;19.10
28-06-2012;18.47
29-06-2012;18.28
30-06-2012;19.20
01-07-2012;19.96
02-07-2012;21.52
03-07-2012;21.72
04-07-2012;22.43
05-07-2012;21.98
06-07-2012;22.01
07-07-2012;20.73
08-07-2012;20.23
09-07-2012;20.52
10-07-2012;21.01
11-07-2012;22.06
12-07-2012;22.90
13-07-2012;22.57
14-07-2012;22.20
15-07-2012;22.00
16-07-2012;21.85
