Дата;Температура, °С
17-03-2018;-10.26
18-03-2018;-7.55
19-03-2018;-4.28
20-03-2018;-6.01
21-03-2018;-10.33
22-03-2018;-6.04
23-03-2018;-5.15
24-03-2018;-7.16
25-03-2018;-2.59
26-03-2018;-4.45
27-03-2018;-8.46
28-03-2018;-7.53
29-03-2018;-5.16
30-03-2018;-3.69
31-03-2018;-3.89
01-04-2018;-1.91
02-04-2018;-0.41
03-04-2018;0.42
04-04-2018;1.91
05-04-2018;4.67
06-04-2018;4.33
07-04-2018;2.51
08-04-2018;3.08
09-04-2018;5.33
10-04-2018;2.47
11-04-2018;1.40
12-04-2018;2.12
13-04-2018;3.91
14-04-2018;6.18
15-04-2018;6.51
16-04-2018;5.50
