Дата;Температура, °С
08-09-2012;11.56
09-09-2012;9.38
10-09-2012;9.78
11-09-2012;11.51
12-09-2012;15.77
13-09-2012;16.18
14-09-2012;15.73
15-09-2012;15.88
16-09-2012;12.80
17-09-2012;11.92
18-09-2012;13.67
19-09-2012;14.71
20-09-2012;15.07
21-09-2012;14.52
22-09-2012;13.68
23-09-2012;13.03
24-09-2012;9.80
25-09-2012;10.28
26-09-2012;10.52
27-09-2012;12.31
28-09-2012;16.18
29-09-2012;11.90
30-09-2012;10.63
01-10-2012;9.86
02-10-2012;10.28
03-10-2012;11.68
04-10-2012;13.59
05-10-2012;12.88
06-10-2012;10.00
07-10-2012;10.13
08-10-2012;7.62
