Дата;Температура, °С
02-11-2013;6.46
03-11-2013;2.71
04-11-2013;0.19
05-11-2013;0.52
06-11-2013;-0.81
07-11-2013;-7.92
08-11-2013;-12.63
09-11-2013;-6.72
10-11-2013;-3.36
11-11-2013;-2.86
12-11-2013;-1.86
13-11-2013;-0.36
14-11-2013;-1.20
15-11-2013;-1.41
16-11-2013;-1.16
17-11-2013;0.23
18-11-2013;0.68
19-11-2013;-0.08
20-11-2013;-0.43
21-11-2013;-2.75
22-11-2013;-2.61
23-11-2013;-3.75
24-11-2013;-5.51
25-11-2013;-8.13
26-11-2013;-9.51
27-11-2013;-7.42
28-11-2013;-3.35
29-11-2013;-0.77
30-11-2013;1.48
01-12-2013;-0.14
02-12-2013;-0.75
