Дата;Температура, °С
17-02-2018;-4.51
18-02-2018;-4.35
19-02-2018;-4.23
20-02-2018;-7.77
21-02-2018;-11.63
22-02-2018;-12.94
23-02-2018;-15.05
24-02-2018;-15.21
25-02-2018;-16.33
26-02-2018;-17.55
27-02-2018;-18.49
28-02-2018;-16.53
01-03-2018;-13.13
02-03-2018;-11.98
03-03-2018;-10.86
04-03-2018;-9.25
05-03-2018;-9.79
06-03-2018;-12.15
07-03-2018;-8.36
08-03-2018;-6.93
09-03-2018;-7.26
10-03-2018;-6.45
11-03-2018;-5.86
12-03-2018;-4.97
13-03-2018;-2.48
14-03-2018;-3.21
15-03-2018;-3.14
16-03-2018;-8.07
17-03-2018;-12.39
18-03-2018;-12.62
19-03-2018;-7.20
