Дата;Температура, °С
15-02-2020;-0.98
16-02-2020;-0.60
17-02-2020;2.70
18-02-2020;3.55
19-02-2020;2.64
20-02-2020;2.55
21-02-2020;1.76
22-02-2020;1.62
23-02-2020;0.95
24-02-2020;1.47
25-02-2020;-0.40
26-02-2020;-0.94
27-02-2020;1.63
28-02-2020;0.93
29-02-2020;-0.50
01-03-2020;0.47
02-03-2020;3.10
03-03-2020;3.02
04-03-2020;3.53
05-03-2020;4.65
06-03-2020;4.89
07-03-2020;5.92
08-03-2020;6.59
09-03-2020;6.04
10-03-2020;6.98
11-03-2020;6.08
12-03-2020;6.00
13-03-2020;5.41
14-03-2020;2.88
15-03-2020;-3.70
16-03-2020;-1.35
