Дата;Температура, °С
09-07-2016;20.46
10-07-2016;21.17
11-07-2016;21.24
12-07-2016;20.54
13-07-2016;20.02
14-07-2016;20.48
15-07-2016;20.85
16-07-2016;19.80
17-07-2016;17.88
18-07-2016;18.12
19-07-2016;17.72
20-07-2016;19.15
21-07-2016;20.24
22-07-2016;21.08
23-07-2016;21.38
24-07-2016;20.79
25-07-2016;21.02
26-07-2016;20.55
27-07-2016;19.21
28-07-2016;18.88
29-07-2016;19.48
30-07-2016;20.35
31-07-2016;19.22
01-08-2016;18.69
02-08-2016;17.18
03-08-2016;17.58
04-08-2016;18.41
05-08-2016;19.48
06-08-2016;21.01
07-08-2016;20.54
08-08-2016;19.03
