Дата;Температура, °С
28-11-2015;2.41
29-11-2015;4.09
30-11-2015;6.14
01-12-2015;4.90
02-12-2015;3.71
03-12-2015;1.82
04-12-2015;0.11
05-12-2015;0.58
06-12-2015;4.37
07-12-2015;7.28
08-12-2015;6.16
09-12-2015;1.92
10-12-2015;0.04
11-12-2015;0.61
12-12-2015;2.60
13-12-2015;2.31
14-12-2015;2.32
15-12-2015;2.06
16-12-2015;0.08
17-12-2015;-1.41
18-12-2015;-2.02
19-12-2015;1.44
20-12-2015;4.06
21-12-2015;6.12
22-12-2015;7.99
23-12-2015;6.23
24-12-2015;7.52
25-12-2015;5.13
26-12-2015;3.29
27-12-2015;5.78
28-12-2015;1.29
