Дата;Температура, °С
11-04-2020;6.89
12-04-2020;3.44
13-04-2020;2.01
14-04-2020;7.49
15-04-2020;8.91
16-04-2020;3.69
17-04-2020;4.58
18-04-2020;4.45
19-04-2020;4.99
20-04-2020;6.96
21-04-2020;5.71
22-04-2020;3.06
23-04-2020;1.07
24-04-2020;1.91
25-04-2020;8.28
26-04-2020;10.68
27-04-2020;9.81
28-04-2020;7.22
29-04-2020;8.54
30-04-2020;11.04
01-05-2020;9.99
02-05-2020;9.26
03-05-2020;11.28
04-05-2020;15.61
05-05-2020;19.31
06-05-2020;17.10
07-05-2020;17.44
08-05-2020;18.28
09-05-2020;17.83
10-05-2020;13.69
11-05-2020;13.25
