Дата;Температура, °С
25-01-2014;-29.12
26-01-2014;-28.65
27-01-2014;-28.81
28-01-2014;-30.49
29-01-2014;-34.74
30-01-2014;-30.02
31-01-2014;-25.57
01-02-2014;-24.72
02-02-2014;-23.22
03-02-2014;-18.42
04-02-2014;-18.72
05-02-2014;-22.15
06-02-2014;-23.13
07-02-2014;-23.12
08-02-2014;-23.85
09-02-2014;-22.76
10-02-2014;-18.83
11-02-2014;-17.77
12-02-2014;-19.46
13-02-2014;-19.81
14-02-2014;-20.27
15-02-2014;-17.08
16-02-2014;-12.97
17-02-2014;-9.72
18-02-2014;-13.87
19-02-2014;-15.45
20-02-2014;-18.25
21-02-2014;-24.96
22-02-2014;-29.21
23-02-2014;-23.93
24-02-2014;-17.15
