Дата;Температура, °С
15-02-2020;-11.69
16-02-2020;-12.99
17-02-2020;-11.83
18-02-2020;-10.03
19-02-2020;-8.53
20-02-2020;-4.96
21-02-2020;-4.20
22-02-2020;-5.50
23-02-2020;-6.44
24-02-2020;-9.07
25-02-2020;-11.86
26-02-2020;-10.98
27-02-2020;-9.05
28-02-2020;-5.34
29-02-2020;-3.92
01-03-2020;-5.76
02-03-2020;-7.65
03-03-2020;-5.25
04-03-2020;-4.71
05-03-2020;-3.62
06-03-2020;-9.27
07-03-2020;-13.86
08-03-2020;-9.99
09-03-2020;-5.12
10-03-2020;-5.19
11-03-2020;-8.22
12-03-2020;-3.86
13-03-2020;-1.22
14-03-2020;0.53
15-03-2020;2.42
16-03-2020;3.36
