Дата;Температура, °С
23-04-2011;10.46
24-04-2011;5.38
25-04-2011;6.17
26-04-2011;8.01
27-04-2011;8.44
28-04-2011;5.43
29-04-2011;5.32
30-04-2011;7.00
01-05-2011;8.73
02-05-2011;7.40
03-05-2011;5.02
04-05-2011;5.80
05-05-2011;5.81
06-05-2011;6.60
07-05-2011;7.00
08-05-2011;4.49
09-05-2011;2.29
10-05-2011;5.50
11-05-2011;10.86
12-05-2011;14.22
13-05-2011;13.75
14-05-2011;12.16
15-05-2011;12.42
16-05-2011;8.12
17-05-2011;4.93
18-05-2011;6.84
19-05-2011;10.10
20-05-2011;10.89
21-05-2011;15.41
22-05-2011;14.68
23-05-2011;11.96
