Дата;Температура, °С
14-05-2016;12.20
15-05-2016;13.74
16-05-2016;12.24
17-05-2016;12.29
18-05-2016;12.11
19-05-2016;12.68
20-05-2016;13.52
21-05-2016;13.39
22-05-2016;13.59
23-05-2016;15.70
24-05-2016;16.68
25-05-2016;15.87
26-05-2016;14.74
27-05-2016;12.52
28-05-2016;12.89
29-05-2016;15.73
30-05-2016;15.87
31-05-2016;15.67
01-06-2016;16.05
02-06-2016;15.91
03-06-2016;15.43
04-06-2016;12.16
05-06-2016;8.89
06-06-2016;8.32
07-06-2016;9.67
08-06-2016;11.32
09-06-2016;9.33
10-06-2016;9.23
11-06-2016;10.38
12-06-2016;10.73
13-06-2016;11.34
