Дата;Температура, °С
30-11-2013;-1.62
01-12-2013;-4.42
02-12-2013;0.04
03-12-2013;-4.87
04-12-2013;-7.84
05-12-2013;-2.10
06-12-2013;-2.95
07-12-2013;-3.32
08-12-2013;-2.36
09-12-2013;-3.91
10-12-2013;-7.61
11-12-2013;-11.60
12-12-2013;-10.35
13-12-2013;-5.77
14-12-2013;-4.91
15-12-2013;-8.51
16-12-2013;-12.04
17-12-2013;-9.96
18-12-2013;0.22
19-12-2013;-0.84
20-12-2013;-7.04
21-12-2013;-3.38
22-12-2013;-2.29
23-12-2013;-0.19
24-12-2013;0.49
25-12-2013;0.59
26-12-2013;-1.53
27-12-2013;-4.21
28-12-2013;-4.87
29-12-2013;-3.23
30-12-2013;-2.71
