Дата;Температура, °С
08-09-2012;17.60
09-09-2012;14.40
10-09-2012;14.20
11-09-2012;10.50
12-09-2012;8.60
13-09-2012;8.90
14-09-2012;9.70
15-09-2012;11.10
16-09-2012;15.60
17-09-2012;13.30
18-09-2012;9.90
19-09-2012;10.10
20-09-2012;11.80
21-09-2012;11.80
22-09-2012;12.40
23-09-2012;12.90
24-09-2012;13.40
25-09-2012;12.70
26-09-2012;9.10
27-09-2012;9.40
28-09-2012;9.70
29-09-2012;9.90
30-09-2012;10.70
01-10-2012;10.50
02-10-2012;6.80
03-10-2012;1.40
04-10-2012;1.10
05-10-2012;2.80
06-10-2012;8.30
07-10-2012;9.20
08-10-2012;10.10
