Дата;Температура, °С
08-09-2012;11.13
09-09-2012;11.66
10-09-2012;11.65
11-09-2012;13.37
12-09-2012;14.88
13-09-2012;14.42
14-09-2012;13.91
15-09-2012;12.95
16-09-2012;10.37
17-09-2012;8.97
18-09-2012;11.20
19-09-2012;12.41
20-09-2012;10.60
21-09-2012;8.90
22-09-2012;8.49
23-09-2012;7.75
24-09-2012;7.89
25-09-2012;8.13
26-09-2012;7.00
27-09-2012;10.29
28-09-2012;10.47
29-09-2012;8.64
30-09-2012;6.86
01-10-2012;6.82
02-10-2012;8.23
03-10-2012;9.77
04-10-2012;8.60
05-10-2012;7.77
06-10-2012;6.36
07-10-2012;5.13
08-10-2012;5.47
