Дата;Температура, °С
19-04-2014;11.58
20-04-2014;13.13
21-04-2014;14.54
22-04-2014;15.34
23-04-2014;12.97
24-04-2014;5.51
25-04-2014;7.44
26-04-2014;7.45
27-04-2014;9.82
28-04-2014;13.72
29-04-2014;13.62
30-04-2014;13.91
01-05-2014;13.72
02-05-2014;12.79
03-05-2014;6.77
04-05-2014;7.19
05-05-2014;6.90
06-05-2014;5.10
07-05-2014;6.00
08-05-2014;12.36
09-05-2014;15.24
10-05-2014;13.59
11-05-2014;13.36
12-05-2014;15.81
13-05-2014;16.96
14-05-2014;15.05
15-05-2014;15.14
16-05-2014;16.02
17-05-2014;17.16
18-05-2014;20.12
19-05-2014;22.20
