Дата;Температура, °С
13-04-2019;3.79
14-04-2019;2.78
15-04-2019;5.08
16-04-2019;7.04
17-04-2019;6.10
18-04-2019;5.70
19-04-2019;6.57
20-04-2019;7.40
21-04-2019;9.78
22-04-2019;10.76
23-04-2019;12.43
24-04-2019;15.02
25-04-2019;16.25
26-04-2019;16.07
27-04-2019;16.12
28-04-2019;10.41
29-04-2019;5.64
30-04-2019;6.69
01-05-2019;8.04
02-05-2019;8.53
03-05-2019;11.28
04-05-2019;10.38
05-05-2019;13.18
06-05-2019;16.82
07-05-2019;17.69
08-05-2019;16.17
09-05-2019;14.93
10-05-2019;18.14
11-05-2019;17.70
12-05-2019;15.82
13-05-2019;16.97
