Дата;Температура, °С
26-01-2013;-17.10
27-01-2013;-19.40
28-01-2013;-16.70
29-01-2013;-10.90
30-01-2013;-8.60
31-01-2013;-11.20
01-02-2013;-11.40
02-02-2013;-9.40
03-02-2013;-9.40
04-02-2013;-7.20
05-02-2013;-5.30
06-02-2013;-4.30
07-02-2013;-5.30
08-02-2013;-7.50
09-02-2013;-8.80
10-02-2013;-5.90
11-02-2013;-5.60
12-02-2013;-7.90
13-02-2013;-7.30
14-02-2013;-8.00
15-02-2013;-9.80
16-02-2013;-14.10
17-02-2013;-12.90
18-02-2013;-11.90
19-02-2013;-12.20
20-02-2013;-12.10
21-02-2013;-12.00
22-02-2013;-12.30
23-02-2013;-12.40
24-02-2013;-11.50
25-02-2013;-9.30
