Дата;Температура, °С
13-08-2011;16.25
14-08-2011;17.19
15-08-2011;18.04
16-08-2011;18.69
17-08-2011;18.41
18-08-2011;17.87
19-08-2011;17.71
20-08-2011;17.97
21-08-2011;14.56
22-08-2011;14.56
23-08-2011;13.71
24-08-2011;16.22
25-08-2011;17.64
26-08-2011;16.52
27-08-2011;12.71
28-08-2011;10.24
29-08-2011;11.15
30-08-2011;12.25
31-08-2011;12.82
01-09-2011;14.07
02-09-2011;12.79
03-09-2011;11.37
04-09-2011;10.78
05-09-2011;8.25
06-09-2011;8.22
07-09-2011;8.43
08-09-2011;10.27
09-09-2011;11.27
10-09-2011;12.74
11-09-2011;9.22
12-09-2011;8.52
