Дата;Температура, °С
16-07-2011;21.30
17-07-2011;23.30
18-07-2011;24.80
19-07-2011;24.20
20-07-2011;25.10
21-07-2011;25.10
22-07-2011;23.90
23-07-2011;22.90
24-07-2011;25.60
25-07-2011;27.10
26-07-2011;28.50
27-07-2011;26.70
28-07-2011;26.90
29-07-2011;26.80
30-07-2011;24.80
31-07-2011;23.10
01-08-2011;20.50
02-08-2011;18.80
03-08-2011;17.60
04-08-2011;17.20
05-08-2011;17.60
06-08-2011;18.10
07-08-2011;19.00
08-08-2011;21.20
09-08-2011;23.70
10-08-2011;24.90
11-08-2011;25.40
12-08-2011;25.40
13-08-2011;25.30
14-08-2011;24.70
15-08-2011;26.10
