Дата;Температура, °С
28-12-2013;1.03
29-12-2013;1.01
30-12-2013;1.04
31-12-2013;1.09
01-01-2014;0.90
02-01-2014;-0.14
03-01-2014;-0.45
04-01-2014;-0.59
05-01-2014;-0.42
06-01-2014;-0.09
07-01-2014;2.20
08-01-2014;1.88
09-01-2014;2.00
10-01-2014;4.09
11-01-2014;4.48
12-01-2014;4.24
13-01-2014;2.96
14-01-2014;-0.06
15-01-2014;-2.08
16-01-2014;0.92
17-01-2014;3.50
18-01-2014;1.63
19-01-2014;0.56
20-01-2014;-6.74
21-01-2014;-7.15
22-01-2014;-2.91
23-01-2014;-1.04
24-01-2014;-5.03
25-01-2014;-10.33
26-01-2014;-11.86
27-01-2014;-9.47
