Дата;Температура, °С
26-02-2011;-14.12
27-02-2011;-12.76
28-02-2011;-12.61
01-03-2011;-12.09
02-03-2011;-11.28
03-03-2011;-6.12
04-03-2011;-2.75
05-03-2011;-2.06
06-03-2011;-4.00
07-03-2011;-6.08
08-03-2011;-7.59
09-03-2011;-3.02
10-03-2011;-4.29
11-03-2011;-5.70
12-03-2011;-3.90
13-03-2011;-3.97
14-03-2011;2.26
15-03-2011;2.75
16-03-2011;-1.20
17-03-2011;-2.26
18-03-2011;-0.85
19-03-2011;-0.24
20-03-2011;-1.06
21-03-2011;-0.12
22-03-2011;-1.19
23-03-2011;2.69
24-03-2011;-0.38
25-03-2011;-3.05
26-03-2011;-5.61
27-03-2011;-5.11
28-03-2011;-2.15
