Дата;Температура, °С
09-05-2020;13.96
10-05-2020;14.52
11-05-2020;15.08
12-05-2020;15.69
13-05-2020;13.17
14-05-2020;10.88
15-05-2020;10.80
16-05-2020;10.88
17-05-2020;11.81
18-05-2020;12.12
19-05-2020;12.08
20-05-2020;12.08
21-05-2020;11.27
22-05-2020;11.39
23-05-2020;12.06
24-05-2020;13.38
25-05-2020;14.36
26-05-2020;14.44
27-05-2020;13.94
28-05-2020;14.67
29-05-2020;15.18
30-05-2020;15.84
31-05-2020;13.85
01-06-2020;12.21
02-06-2020;12.58
03-06-2020;13.11
04-06-2020;13.89
05-06-2020;14.74
06-06-2020;16.18
07-06-2020;18.13
08-06-2020;19.48
