Дата;Температура, °С
28-09-2019;2.55
29-09-2019;2.25
30-09-2019;3.91
01-10-2019;6.48
02-10-2019;9.54
03-10-2019;10.83
04-10-2019;10.81
05-10-2019;11.66
06-10-2019;10.75
07-10-2019;9.01
08-10-2019;8.17
09-10-2019;6.34
10-10-2019;5.87
11-10-2019;4.55
12-10-2019;6.31
13-10-2019;6.79
14-10-2019;7.06
15-10-2019;6.31
16-10-2019;2.96
17-10-2019;0.22
18-10-2019;0.28
19-10-2019;-2.26
20-10-2019;-3.21
21-10-2019;-0.45
22-10-2019;2.78
23-10-2019;2.56
24-10-2019;3.92
25-10-2019;3.02
26-10-2019;4.21
27-10-2019;6.96
28-10-2019;4.25
