Дата;Температура, °С
11-06-2016;13.76
12-06-2016;12.61
13-06-2016;13.29
14-06-2016;15.63
15-06-2016;18.53
16-06-2016;20.28
17-06-2016;21.93
18-06-2016;23.47
19-06-2016;22.10
20-06-2016;21.79
21-06-2016;22.99
22-06-2016;22.12
23-06-2016;20.61
24-06-2016;20.84
25-06-2016;22.10
26-06-2016;24.82
27-06-2016;23.41
28-06-2016;19.92
29-06-2016;19.53
30-06-2016;20.81
01-07-2016;21.75
02-07-2016;22.29
03-07-2016;23.00
04-07-2016;22.03
05-07-2016;16.00
06-07-2016;16.25
07-07-2016;17.55
08-07-2016;15.33
09-07-2016;16.76
10-07-2016;17.61
11-07-2016;18.24
