Дата;Температура, °С
17-05-2014;14.33
18-05-2014;13.93
19-05-2014;14.19
20-05-2014;14.86
21-05-2014;15.72
22-05-2014;16.92
23-05-2014;17.05
24-05-2014;17.18
25-05-2014;17.11
26-05-2014;15.41
27-05-2014;13.32
28-05-2014;11.93
29-05-2014;11.90
30-05-2014;13.45
31-05-2014;14.55
01-06-2014;15.29
02-06-2014;16.83
03-06-2014;17.23
04-06-2014;17.14
05-06-2014;17.88
06-06-2014;17.49
07-06-2014;16.09
08-06-2014;16.05
09-06-2014;16.25
10-06-2014;15.82
11-06-2014;15.41
12-06-2014;15.35
13-06-2014;15.58
14-06-2014;16.52
15-06-2014;16.21
16-06-2014;15.34
