Дата;Температура, °С
15-02-2020;1.02
16-02-2020;0.71
17-02-2020;1.04
18-02-2020;2.62
19-02-2020;3.47
20-02-2020;3.31
21-02-2020;2.76
22-02-2020;2.32
23-02-2020;2.80
24-02-2020;4.61
25-02-2020;3.91
26-02-2020;4.76
27-02-2020;9.78
28-02-2020;8.16
29-02-2020;4.38
01-03-2020;3.40
02-03-2020;4.22
03-03-2020;6.81
04-03-2020;11.09
05-03-2020;10.14
06-03-2020;8.88
07-03-2020;9.83
08-03-2020;10.61
09-03-2020;11.78
10-03-2020;10.07
11-03-2020;10.79
12-03-2020;10.17
13-03-2020;9.86
14-03-2020;9.85
15-03-2020;5.10
16-03-2020;0.60
