Дата;Температура, °С
05-09-2015;11.93
06-09-2015;11.01
07-09-2015;9.65
08-09-2015;10.03
09-09-2015;11.37
10-09-2015;13.75
11-09-2015;16.33
12-09-2015;16.90
13-09-2015;10.93
14-09-2015;6.85
15-09-2015;5.44
16-09-2015;6.20
17-09-2015;5.24
18-09-2015;5.25
19-09-2015;5.34
20-09-2015;6.37
21-09-2015;8.35
22-09-2015;7.49
23-09-2015;5.08
24-09-2015;4.16
25-09-2015;3.39
26-09-2015;2.94
27-09-2015;2.98
28-09-2015;3.51
29-09-2015;4.45
30-09-2015;4.70
01-10-2015;6.09
02-10-2015;6.52
03-10-2015;7.53
04-10-2015;9.40
05-10-2015;7.50
