Дата;Температура, °С
01-09-2018;14.08
02-09-2018;13.79
03-09-2018;10.92
04-09-2018;10.02
05-09-2018;10.79
06-09-2018;11.08
07-09-2018;11.28
08-09-2018;12.19
09-09-2018;11.76
10-09-2018;11.74
11-09-2018;7.75
12-09-2018;5.55
13-09-2018;6.62
14-09-2018;9.99
15-09-2018;12.12
16-09-2018;10.98
17-09-2018;8.86
18-09-2018;6.99
19-09-2018;6.38
20-09-2018;7.68
21-09-2018;9.40
22-09-2018;9.93
23-09-2018;10.53
24-09-2018;10.42
25-09-2018;10.51
26-09-2018;10.66
27-09-2018;10.35
28-09-2018;10.03
29-09-2018;9.71
30-09-2018;10.52
01-10-2018;11.39
