Дата;Температура, °С
28-09-2019;14.56
29-09-2019;14.18
30-09-2019;15.72
01-10-2019;16.22
02-10-2019;16.43
03-10-2019;17.22
04-10-2019;18.82
05-10-2019;19.05
06-10-2019;16.03
07-10-2019;11.03
08-10-2019;10.64
09-10-2019;8.93
10-10-2019;11.34
11-10-2019;13.77
12-10-2019;12.57
13-10-2019;12.61
14-10-2019;14.29
15-10-2019;15.02
16-10-2019;14.96
17-10-2019;13.60
18-10-2019;13.26
19-10-2019;13.70
20-10-2019;13.29
21-10-2019;13.02
22-10-2019;12.46
23-10-2019;12.80
24-10-2019;12.83
25-10-2019;12.71
26-10-2019;12.34
27-10-2019;11.87
28-10-2019;11.11
