Дата;Температура, °С
04-10-2014;5.57
05-10-2014;5.12
06-10-2014;4.06
07-10-2014;3.35
08-10-2014;3.49
09-10-2014;0.71
10-10-2014;-0.39
11-10-2014;1.18
12-10-2014;3.28
13-10-2014;0.37
14-10-2014;-0.02
15-10-2014;2.89
16-10-2014;2.14
17-10-2014;-2.18
18-10-2014;-7.11
19-10-2014;-8.06
20-10-2014;-3.39
21-10-2014;1.66
22-10-2014;-0.20
23-10-2014;0.55
24-10-2014;-2.31
25-10-2014;-2.09
26-10-2014;-2.30
27-10-2014;-4.56
28-10-2014;-8.05
29-10-2014;-4.59
30-10-2014;-1.84
31-10-2014;-1.03
01-11-2014;1.25
02-11-2014;1.13
03-11-2014;0.14
