Дата;Температура, °С
08-06-2019;22.44
09-06-2019;19.69
10-06-2019;16.13
11-06-2019;14.88
12-06-2019;12.27
13-06-2019;12.67
14-06-2019;13.89
15-06-2019;13.29
16-06-2019;15.13
17-06-2019;16.19
18-06-2019;16.42
19-06-2019;16.81
20-06-2019;18.03
21-06-2019;19.13
22-06-2019;17.59
23-06-2019;15.48
24-06-2019;14.77
25-06-2019;15.10
26-06-2019;15.53
27-06-2019;14.79
28-06-2019;14.16
29-06-2019;14.26
30-06-2019;15.92
01-07-2019;17.13
02-07-2019;16.17
03-07-2019;15.36
04-07-2019;14.25
05-07-2019;13.48
06-07-2019;12.74
07-07-2019;13.97
08-07-2019;13.93
