Дата;Температура, °С
24-11-2018;-1.75
25-11-2018;-3.58
26-11-2018;-4.67
27-11-2018;-6.26
28-11-2018;-8.52
29-11-2018;-6.66
30-11-2018;-4.45
01-12-2018;-4.13
02-12-2018;-4.86
03-12-2018;-5.58
04-12-2018;-2.16
05-12-2018;0.03
06-12-2018;-0.53
07-12-2018;-1.38
08-12-2018;-2.41
09-12-2018;-2.50
10-12-2018;-2.08
11-12-2018;-1.86
12-12-2018;-2.76
13-12-2018;-3.69
14-12-2018;-5.41
15-12-2018;-6.16
16-12-2018;-6.88
17-12-2018;-8.33
18-12-2018;-8.21
19-12-2018;-7.93
20-12-2018;-9.09
21-12-2018;-11.35
22-12-2018;-11.75
23-12-2018;-9.91
24-12-2018;-8.98
