Дата;Температура, °С
29-10-2016;2.98
30-10-2016;1.10
31-10-2016;-0.04
01-11-2016;-0.97
02-11-2016;-2.34
03-11-2016;-3.49
04-11-2016;-4.10
05-11-2016;-5.97
06-11-2016;-7.56
07-11-2016;-8.51
08-11-2016;-8.18
09-11-2016;-7.81
10-11-2016;-7.82
11-11-2016;-7.01
12-11-2016;-5.37
13-11-2016;-5.16
14-11-2016;-5.38
15-11-2016;-3.82
16-11-2016;-2.42
17-11-2016;-1.40
18-11-2016;-0.39
19-11-2016;1.28
20-11-2016;2.01
21-11-2016;2.39
22-11-2016;0.88
23-11-2016;-0.02
24-11-2016;0.30
25-11-2016;-2.33
26-11-2016;-4.31
27-11-2016;-5.32
28-11-2016;-9.78
