Дата;Температура, °С
30-11-2013;1.48
01-12-2013;-0.14
02-12-2013;-0.75
03-12-2013;-3.49
04-12-2013;-3.64
05-12-2013;-2.35
06-12-2013;-4.48
07-12-2013;-5.93
08-12-2013;-7.21
09-12-2013;-9.22
10-12-2013;-10.72
11-12-2013;-12.62
12-12-2013;-12.41
13-12-2013;-9.41
14-12-2013;-7.11
15-12-2013;-7.13
16-12-2013;-6.78
17-12-2013;-7.62
18-12-2013;-11.13
19-12-2013;-12.61
20-12-2013;-9.28
21-12-2013;-9.59
22-12-2013;-13.51
23-12-2013;-19.42
24-12-2013;-21.76
25-12-2013;-18.82
26-12-2013;-14.28
27-12-2013;-9.05
28-12-2013;-6.16
29-12-2013;-6.31
30-12-2013;-6.47
