Дата;Температура, °С
15-06-2013;28.70
16-06-2013;23.10
17-06-2013;24.50
18-06-2013;21.15
19-06-2013;21.65
20-06-2013;18.98
21-06-2013;19.87
22-06-2013;20.14
23-06-2013;20.38
24-06-2013;21.35
25-06-2013;23.04
26-06-2013;24.71
27-06-2013;26.74
28-06-2013;27.26
29-06-2013;26.28
30-06-2013;25.81
01-07-2013;25.75
02-07-2013;21.34
03-07-2013;22.25
04-07-2013;23.84
05-07-2013;24.21
06-07-2013;25.32
07-07-2013;25.86
08-07-2013;27.13
09-07-2013;27.04
10-07-2013;24.54
11-07-2013;24.18
12-07-2013;25.09
13-07-2013;26.03
14-07-2013;26.10
15-07-2013;24.76
