Дата;Температура, °С
17-03-2018;5.28
18-03-2018;8.40
19-03-2018;3.06
20-03-2018;3.63
21-03-2018;5.21
22-03-2018;1.92
23-03-2018;1.16
24-03-2018;4.50
25-03-2018;3.01
26-03-2018;4.19
27-03-2018;7.75
28-03-2018;7.53
29-03-2018;5.63
30-03-2018;2.91
31-03-2018;4.30
01-04-2018;8.36
02-04-2018;8.71
03-04-2018;7.98
04-04-2018;7.13
05-04-2018;8.71
06-04-2018;10.19
07-04-2018;10.90
08-04-2018;11.16
09-04-2018;11.64
10-04-2018;12.30
11-04-2018;13.73
12-04-2018;12.95
13-04-2018;10.95
14-04-2018;9.93
15-04-2018;8.86
16-04-2018;9.97
