Дата;Температура, °С
18-01-2020;1.17
19-01-2020;-0.05
20-01-2020;-0.69
21-01-2020;0.05
22-01-2020;-0.25
23-01-2020;-3.81
24-01-2020;-7.60
25-01-2020;-2.24
26-01-2020;-2.67
27-01-2020;-5.20
28-01-2020;-12.41
29-01-2020;-8.44
30-01-2020;-3.75
31-01-2020;-0.68
01-02-2020;-0.93
02-02-2020;-0.87
03-02-2020;0.84
04-02-2020;-0.15
05-02-2020;-3.91
06-02-2020;-8.17
07-02-2020;-8.87
08-02-2020;-12.86
09-02-2020;-15.13
10-02-2020;-6.94
11-02-2020;-5.71
12-02-2020;-6.53
13-02-2020;-7.82
14-02-2020;-8.77
15-02-2020;-6.67
16-02-2020;-4.60
17-02-2020;-0.88
