Дата;Температура, °С
23-11-2019;-4.39
24-11-2019;-4.99
25-11-2019;-5.04
26-11-2019;-3.91
27-11-2019;-2.94
28-11-2019;-1.83
29-11-2019;0.02
30-11-2019;-1.72
01-12-2019;-4.57
02-12-2019;-2.85
03-12-2019;-3.54
04-12-2019;-2.12
05-12-2019;0.76
06-12-2019;1.27
07-12-2019;0.50
08-12-2019;0.07
09-12-2019;1.60
10-12-2019;0.59
11-12-2019;-5.09
12-12-2019;-1.55
13-12-2019;0.29
14-12-2019;0.64
15-12-2019;0.13
16-12-2019;0.06
17-12-2019;0.80
18-12-2019;1.25
19-12-2019;-0.82
20-12-2019;-2.39
21-12-2019;-1.65
22-12-2019;-0.05
23-12-2019;1.06
