Дата;Температура, °С
29-12-2012;-2.87
30-12-2012;-7.42
31-12-2012;-7.18
01-01-2013;-5.91
02-01-2013;-2.13
03-01-2013;-2.52
04-01-2013;-2.44
05-01-2013;-4.11
06-01-2013;-4.20
07-01-2013;-4.77
08-01-2013;-7.20
09-01-2013;-10.10
10-01-2013;-11.61
11-01-2013;-10.80
12-01-2013;-11.94
13-01-2013;-11.25
14-01-2013;-9.07
15-01-2013;-9.41
16-01-2013;-7.18
17-01-2013;-8.54
18-01-2013;-9.67
19-01-2013;-11.67
20-01-2013;-10.52
21-01-2013;-10.38
22-01-2013;-14.32
23-01-2013;-12.92
24-01-2013;-11.53
25-01-2013;-12.18
26-01-2013;-15.47
27-01-2013;-14.90
28-01-2013;-10.80
