Дата;Температура, °С
08-10-2011;9.00
09-10-2011;5.40
10-10-2011;4.80
11-10-2011;5.00
12-10-2011;4.60
13-10-2011;4.30
14-10-2011;3.90
15-10-2011;2.70
16-10-2011;5.40
17-10-2011;6.80
18-10-2011;6.40
19-10-2011;4.10
20-10-2011;6.60
21-10-2011;5.60
22-10-2011;5.70
23-10-2011;5.30
24-10-2011;5.30
25-10-2011;5.20
26-10-2011;5.60
27-10-2011;4.40
28-10-2011;4.30
29-10-2011;5.80
30-10-2011;5.80
31-10-2011;6.60
01-11-2011;5.90
02-11-2011;8.70
03-11-2011;4.90
04-11-2011;1.00
05-11-2011;-3.00
06-11-2011;-2.90
07-11-2011;1.40
