Дата;Температура, °С
30-09-2017;2.61
01-10-2017;0.03
02-10-2017;-1.46
03-10-2017;0.23
04-10-2017;0.19
05-10-2017;-0.18
06-10-2017;2.95
07-10-2017;5.58
08-10-2017;6.20
09-10-2017;5.87
10-10-2017;5.40
11-10-2017;4.38
12-10-2017;4.28
13-10-2017;4.98
14-10-2017;4.61
15-10-2017;4.33
16-10-2017;5.24
17-10-2017;5.39
18-10-2017;4.13
19-10-2017;4.24
20-10-2017;2.74
21-10-2017;-0.11
22-10-2017;-1.37
23-10-2017;-2.07
24-10-2017;-2.35
25-10-2017;-2.06
26-10-2017;-2.27
27-10-2017;-3.63
28-10-2017;-4.37
29-10-2017;-4.14
30-10-2017;-0.52
