Дата;Температура, °С
08-09-2012;16.30
09-09-2012;17.10
10-09-2012;14.40
11-09-2012;14.70
12-09-2012;16.00
13-09-2012;19.10
14-09-2012;20.60
15-09-2012;20.90
16-09-2012;20.70
17-09-2012;18.50
18-09-2012;18.20
19-09-2012;18.60
20-09-2012;19.40
21-09-2012;20.90
22-09-2012;19.30
23-09-2012;18.20
24-09-2012;15.90
25-09-2012;17.90
26-09-2012;19.00
27-09-2012;20.30
28-09-2012;20.70
29-09-2012;21.00
30-09-2012;19.40
01-10-2012;19.40
02-10-2012;15.60
03-10-2012;16.50
04-10-2012;16.70
05-10-2012;17.10
06-10-2012;16.50
07-10-2012;15.00
08-10-2012;18.20
