Дата;Температура, °С
14-07-2012;20.67
15-07-2012;19.75
16-07-2012;18.46
17-07-2012;17.84
18-07-2012;18.85
19-07-2012;19.59
20-07-2012;20.13
21-07-2012;20.75
22-07-2012;20.77
23-07-2012;20.99
24-07-2012;19.92
25-07-2012;20.75
26-07-2012;20.89
27-07-2012;21.01
28-07-2012;22.28
29-07-2012;21.89
30-07-2012;21.56
31-07-2012;21.13
01-08-2012;21.38
02-08-2012;20.76
03-08-2012;20.39
04-08-2012;17.88
05-08-2012;18.09
06-08-2012;16.82
07-08-2012;16.72
08-08-2012;17.64
09-08-2012;17.19
10-08-2012;16.92
11-08-2012;19.40
12-08-2012;20.68
13-08-2012;18.91
