Дата;Температура, °С
26-12-2015;-5.28
27-12-2015;-4.58
28-12-2015;-6.10
29-12-2015;-4.74
30-12-2015;-7.81
31-12-2015;-11.79
01-01-2016;-16.83
02-01-2016;-22.21
03-01-2016;-22.01
04-01-2016;-19.23
05-01-2016;-19.36
06-01-2016;-19.74
07-01-2016;-21.73
08-01-2016;-22.03
09-01-2016;-22.66
10-01-2016;-24.63
11-01-2016;-24.78
12-01-2016;-20.81
13-01-2016;-17.90
14-01-2016;-17.40
15-01-2016;-21.38
16-01-2016;-25.77
17-01-2016;-27.68
18-01-2016;-26.08
19-01-2016;-25.81
20-01-2016;-27.16
21-01-2016;-25.40
22-01-2016;-22.91
23-01-2016;-21.88
24-01-2016;-19.63
25-01-2016;-19.36
