Дата;Температура, °С
04-08-2018;22.35
05-08-2018;21.84
06-08-2018;21.16
07-08-2018;19.10
08-08-2018;17.33
09-08-2018;17.47
10-08-2018;19.63
11-08-2018;21.14
12-08-2018;21.13
13-08-2018;18.59
14-08-2018;18.31
15-08-2018;19.49
16-08-2018;19.07
17-08-2018;17.63
18-08-2018;17.41
19-08-2018;18.82
20-08-2018;19.86
21-08-2018;19.06
22-08-2018;15.05
23-08-2018;14.08
24-08-2018;16.10
25-08-2018;17.77
26-08-2018;18.94
27-08-2018;19.93
28-08-2018;20.25
29-08-2018;20.98
30-08-2018;20.13
31-08-2018;18.57
01-09-2018;18.36
02-09-2018;18.60
03-09-2018;18.21
