Дата;Температура, °С
07-09-2013;14.36
08-09-2013;14.36
09-09-2013;14.14
10-09-2013;12.87
11-09-2013;11.32
12-09-2013;12.43
13-09-2013;12.77
14-09-2013;12.70
15-09-2013;14.14
16-09-2013;15.65
17-09-2013;14.37
18-09-2013;12.75
19-09-2013;12.48
20-09-2013;11.02
21-09-2013;11.41
22-09-2013;12.40
23-09-2013;12.00
24-09-2013;10.38
25-09-2013;8.64
26-09-2013;6.85
27-09-2013;5.08
28-09-2013;4.11
29-09-2013;4.54
30-09-2013;3.66
01-10-2013;2.27
02-10-2013;2.58
03-10-2013;1.47
04-10-2013;1.52
05-10-2013;1.27
06-10-2013;2.75
07-10-2013;6.55
