Дата;Температура, °С
01-12-2014;-8.45
02-12-2014;-9.61
03-12-2014;-7.74
04-12-2014;-5.94
05-12-2014;-2.55
06-12-2014;-4.37
07-12-2014;-4.73
08-12-2014;-4.92
09-12-2014;-2.92
10-12-2014;-1.82
11-12-2014;-1.63
12-12-2014;-1.79
13-12-2014;0.42
14-12-2014;1.67
15-12-2014;0.06
16-12-2014;0.59
17-12-2014;1.41
18-12-2014;1.01
19-12-2014;-0.16
20-12-2014;2.65
21-12-2014;1.22
22-12-2014;-1.00
23-12-2014;-0.61
24-12-2014;-3.63
25-12-2014;-6.16
26-12-2014;-10.35
27-12-2014;-9.23
28-12-2014;-10.95
29-12-2014;-13.67
30-12-2014;-15.39
31-12-2014;-14.55
