Дата;Температура, °С
01-10-2013;2.86
02-10-2013;3.31
03-10-2013;5.42
04-10-2013;6.12
05-10-2013;7.52
06-10-2013;7.33
07-10-2013;8.52
08-10-2013;7.86
09-10-2013;8.16
10-10-2013;8.44
11-10-2013;7.25
12-10-2013;5.35
13-10-2013;5.84
14-10-2013;2.34
15-10-2013;3.95
16-10-2013;2.36
17-10-2013;-0.30
18-10-2013;1.49
19-10-2013;0.43
20-10-2013;1.15
21-10-2013;0.03
22-10-2013;-1.04
23-10-2013;1.36
24-10-2013;5.95
25-10-2013;5.58
26-10-2013;3.60
27-10-2013;5.42
28-10-2013;7.48
29-10-2013;8.20
30-10-2013;6.69
31-10-2013;3.66
