Дата;Температура, °С
01-01-2020;-3.91
02-01-2020;-0.63
03-01-2020;2.08
04-01-2020;0.71
05-01-2020;-2.82
06-01-2020;-4.45
07-01-2020;-1.12
08-01-2020;1.20
09-01-2020;1.75
10-01-2020;-0.04
11-01-2020;-2.82
12-01-2020;-0.02
13-01-2020;-0.18
14-01-2020;-0.88
15-01-2020;1.69
16-01-2020;2.02
17-01-2020;0.09
18-01-2020;-2.68
19-01-2020;-1.91
20-01-2020;-1.90
21-01-2020;1.22
22-01-2020;-0.90
23-01-2020;-4.09
24-01-2020;-2.62
25-01-2020;-3.95
26-01-2020;-6.16
27-01-2020;-10.06
28-01-2020;-10.95
29-01-2020;-8.78
30-01-2020;-7.49
31-01-2020;-8.30
