Дата;Температура, °С
31-08-2012;17.50
01-09-2012;21.30
02-09-2012;18.90
03-09-2012;14.90
04-09-2012;14.70
05-09-2012;15.90
06-09-2012;16.00
07-09-2012;16.00
08-09-2012;16.90
09-09-2012;16.40
10-09-2012;16.00
11-09-2012;15.20
12-09-2012;14.70
13-09-2012;15.40
14-09-2012;15.20
15-09-2012;13.50
16-09-2012;14.10
17-09-2012;15.40
18-09-2012;14.20
19-09-2012;14.30
20-09-2012;13.70
21-09-2012;14.50
22-09-2012;12.70
23-09-2012;11.80
24-09-2012;11.10
25-09-2012;10.50
26-09-2012;11.20
27-09-2012;12.00
28-09-2012;12.00
29-09-2012;11.50
30-09-2012;10.80
