Дата;Температура, °С
31-03-2014;-3.48
01-04-2014;-1.92
02-04-2014;-1.81
03-04-2014;-1.03
04-04-2014;-1.23
05-04-2014;0.08
06-04-2014;0.52
07-04-2014;0.77
08-04-2014;0.46
09-04-2014;-2.37
10-04-2014;-6.62
11-04-2014;-6.78
12-04-2014;-1.71
13-04-2014;2.06
14-04-2014;4.31
15-04-2014;5.74
16-04-2014;6.54
17-04-2014;7.87
18-04-2014;6.60
19-04-2014;5.63
20-04-2014;7.55
21-04-2014;3.55
22-04-2014;1.61
23-04-2014;5.96
24-04-2014;2.35
25-04-2014;-1.86
26-04-2014;-1.67
27-04-2014;-2.57
28-04-2014;1.45
29-04-2014;4.47
30-04-2014;8.18
