Дата;Температура, °С
31-10-2015;-1.56
01-11-2015;1.60
02-11-2015;2.85
03-11-2015;4.40
04-11-2015;4.50
05-11-2015;-1.45
06-11-2015;-7.01
07-11-2015;-7.75
08-11-2015;-6.74
09-11-2015;-6.47
10-11-2015;-6.47
11-11-2015;-4.49
12-11-2015;-2.78
13-11-2015;0.56
14-11-2015;2.44
15-11-2015;-0.12
16-11-2015;-7.84
17-11-2015;-9.57
18-11-2015;-12.36
19-11-2015;-13.53
20-11-2015;-13.85
21-11-2015;-14.67
22-11-2015;-15.05
23-11-2015;-14.80
24-11-2015;-15.54
25-11-2015;-15.96
26-11-2015;-14.91
27-11-2015;-14.07
28-11-2015;-14.56
29-11-2015;-14.69
30-11-2015;-15.13
