Дата;Температура, °С
01-07-2017;22.10
02-07-2017;19.90
03-07-2017;18.11
04-07-2017;18.07
05-07-2017;19.01
06-07-2017;15.86
07-07-2017;15.77
08-07-2017;18.26
09-07-2017;18.16
10-07-2017;18.29
11-07-2017;17.83
12-07-2017;17.67
13-07-2017;17.69
14-07-2017;18.00
15-07-2017;17.43
16-07-2017;17.97
17-07-2017;18.27
18-07-2017;18.28
19-07-2017;17.56
20-07-2017;17.58
21-07-2017;17.75
22-07-2017;18.11
23-07-2017;18.43
24-07-2017;18.51
25-07-2017;19.65
26-07-2017;20.74
27-07-2017;21.28
28-07-2017;22.43
29-07-2017;21.32
30-07-2017;19.65
31-07-2017;19.04
