Дата;Температура, °С
31-05-2012;20.50
01-06-2012;20.60
02-06-2012;20.70
03-06-2012;20.90
04-06-2012;18.00
05-06-2012;12.90
06-06-2012;15.40
07-06-2012;18.80
08-06-2012;22.50
09-06-2012;23.10
10-06-2012;19.49
11-06-2012;17.60
12-06-2012;19.00
13-06-2012;19.60
14-06-2012;22.40
15-06-2012;21.70
16-06-2012;18.50
17-06-2012;17.70
18-06-2012;21.60
19-06-2012;22.00
20-06-2012;24.10
21-06-2012;25.10
22-06-2012;24.80
23-06-2012;22.00
24-06-2012;19.70
25-06-2012;18.60
26-06-2012;17.50
27-06-2012;17.60
28-06-2012;17.50
29-06-2012;18.80
30-06-2012;23.00
