Дата;Температура, °С
31-03-2011;-4.90
01-04-2011;-3.80
02-04-2011;1.10
03-04-2011;5.00
04-04-2011;6.60
05-04-2011;4.90
06-04-2011;4.40
07-04-2011;3.80
08-04-2011;2.50
09-04-2011;3.60
10-04-2011;2.70
11-04-2011;0.80
12-04-2011;0.80
13-04-2011;2.30
14-04-2011;3.00
15-04-2011;3.00
16-04-2011;4.60
17-04-2011;5.20
18-04-2011;3.90
19-04-2011;3.20
20-04-2011;2.70
21-04-2011;3.30
22-04-2011;3.40
23-04-2011;5.00
24-04-2011;5.20
25-04-2011;5.10
26-04-2011;10.90
27-04-2011;7.90
28-04-2011;6.60
29-04-2011;4.50
30-04-2011;4.50
