Дата;Температура, °С
01-03-2019;3.05
02-03-2019;1.94
03-03-2019;-0.58
04-03-2019;1.29
05-03-2019;5.38
06-03-2019;7.14
07-03-2019;4.39
08-03-2019;4.12
09-03-2019;7.70
10-03-2019;9.01
11-03-2019;8.61
12-03-2019;7.21
13-03-2019;3.92
14-03-2019;2.78
15-03-2019;3.70
16-03-2019;5.43
17-03-2019;5.54
18-03-2019;5.61
19-03-2019;5.26
20-03-2019;5.97
21-03-2019;6.72
22-03-2019;5.77
23-03-2019;4.55
24-03-2019;2.93
25-03-2019;5.14
26-03-2019;6.87
27-03-2019;6.87
28-03-2019;4.48
29-03-2019;3.10
30-03-2019;4.33
31-03-2019;7.86
