Дата;Температура, °С
01-12-2014;-8.46
02-12-2014;-13.80
03-12-2014;-12.89
04-12-2014;-3.70
05-12-2014;-4.44
06-12-2014;-10.89
07-12-2014;-5.08
08-12-2014;-8.22
09-12-2014;-7.80
10-12-2014;-4.39
11-12-2014;-4.92
12-12-2014;-4.01
13-12-2014;-0.82
14-12-2014;-0.93
15-12-2014;-0.71
16-12-2014;-1.75
17-12-2014;-3.67
18-12-2014;-3.10
19-12-2014;-2.97
20-12-2014;-1.10
21-12-2014;0.77
22-12-2014;-0.61
23-12-2014;-3.55
24-12-2014;-1.98
25-12-2014;-5.94
26-12-2014;-9.98
27-12-2014;-13.87
28-12-2014;-12.03
29-12-2014;-8.52
30-12-2014;-13.35
31-12-2014;-16.89
