Дата;Температура, °С
29-01-2015;-17.35
30-01-2015;-16.85
31-01-2015;-18.54
01-02-2015;-18.50
02-02-2015;-16.70
03-02-2015;-17.48
04-02-2015;-17.14
05-02-2015;-16.03
06-02-2015;-15.22
07-02-2015;-15.66
08-02-2015;-22.86
09-02-2015;-19.86
10-02-2015;-14.54
11-02-2015;-12.11
12-02-2015;-13.07
13-02-2015;-12.43
14-02-2015;-10.23
15-02-2015;-10.19
16-02-2015;-10.39
17-02-2015;-8.67
18-02-2015;-8.94
19-02-2015;-10.57
20-02-2015;-8.61
21-02-2015;-6.01
22-02-2015;-4.84
23-02-2015;-7.59
24-02-2015;-9.55
25-02-2015;-10.38
26-02-2015;-11.51
27-02-2015;-11.16
28-02-2015;-9.16
