Дата;Температура, °С
01-12-2015;-14.13
02-12-2015;-10.17
03-12-2015;-10.44
04-12-2015;-9.83
05-12-2015;-10.71
06-12-2015;-13.97
07-12-2015;-15.21
08-12-2015;-13.12
09-12-2015;-9.31
10-12-2015;-10.82
11-12-2015;-13.51
12-12-2015;-12.08
13-12-2015;-13.08
14-12-2015;-11.41
15-12-2015;-9.10
16-12-2015;-12.86
17-12-2015;-14.52
18-12-2015;-14.56
19-12-2015;-14.64
20-12-2015;-14.18
21-12-2015;-14.90
22-12-2015;-14.25
23-12-2015;-12.68
24-12-2015;-17.54
25-12-2015;-21.62
26-12-2015;-21.58
27-12-2015;-19.23
28-12-2015;-18.44
29-12-2015;-19.88
30-12-2015;-18.79
31-12-2015;-17.60
