Дата;Температура, °С
01-03-2016;-3.74
02-03-2016;-3.92
03-03-2016;-3.39
04-03-2016;-3.09
05-03-2016;-3.96
06-03-2016;-4.86
07-03-2016;-4.50
08-03-2016;-3.22
09-03-2016;-2.70
10-03-2016;-2.39
11-03-2016;-1.72
12-03-2016;-1.03
13-03-2016;-0.97
14-03-2016;-3.18
15-03-2016;-4.82
16-03-2016;-3.95
17-03-2016;-1.32
18-03-2016;-1.56
19-03-2016;-2.81
20-03-2016;-3.77
21-03-2016;-4.10
22-03-2016;-2.69
23-03-2016;-2.33
24-03-2016;-1.24
25-03-2016;0.49
26-03-2016;1.25
27-03-2016;1.34
28-03-2016;2.12
29-03-2016;2.37
30-03-2016;2.57
31-03-2016;2.79
