Дата;Температура, °С
01-12-2018;-11.49
02-12-2018;-5.30
03-12-2018;-4.95
04-12-2018;-13.00
05-12-2018;-18.45
06-12-2018;-18.88
07-12-2018;-20.40
08-12-2018;-19.86
09-12-2018;-18.39
10-12-2018;-18.48
11-12-2018;-18.57
12-12-2018;-19.60
13-12-2018;-19.00
14-12-2018;-17.43
15-12-2018;-12.78
16-12-2018;-12.41
17-12-2018;-13.86
18-12-2018;-14.83
19-12-2018;-14.52
20-12-2018;-13.78
21-12-2018;-12.15
22-12-2018;-10.17
23-12-2018;-13.75
24-12-2018;-17.70
25-12-2018;-15.62
26-12-2018;-17.82
27-12-2018;-18.38
28-12-2018;-17.90
29-12-2018;-16.46
30-12-2018;-17.54
31-12-2018;-16.45
